487890	487890
697066	697064
630264	630263
138163	138163
420807	420806
2558	2558
350767	350766
220476	220476
383236	383236
0	0
2510640	2510639
363796	363794
352959	352957
350932	350931
373214	373213
414863	414860
0	0
134466056	134465769
186819361	186818717
0	0
0	0
0	0
15982157	15982103
1395365895	1395364556
