0	0
0	0
0	0
23990	23990
157812	157812
147979	147979
140985	140985
162767	162767
2031	2031
1898	1898
5519	5519
16704039	16704027
4754834	4754822
11868630	11868605
611219	611217
3242290	3242284
449883	449878
302326	302324
530358	530355
0	0
1734557863	1734531585
11259881	11259881
0	0
0	0
0	0
25835933	25835786
2701604386	2701509044
