634343	634342
726719	726719
939052	939050
590288	590288
424839	424839
68	68
1043565	1043563
55	55
2594734	2594732
987731	987731
2612217	2612216
63	63
58	58
1217435	1217435
82	82
292	292
0	0
716514349	716514226
4127684614	4127684437
454881440	454880687
1351506	1351503
0	0
52866883	52866861
2681785472	2681784735
