0	0
0	0
0	0
6864148	6864147
6701109	6701109
6398427	6398427
6402282	6402281
2064891	2064888
2057831	2057830
1374776	1374776
723915	723914
347526	347525
436624	436624
588876	588876
371915	371914
3219544	3219543
1623977	1623976
2334934	2334931
2740982	2740980
0	0
330589714	330589506
0	0
0	0
0	0
0	0
15459832	15459817
303463263	303463067
