0	0
0	0
0	0
125932	125932
2309	2309
708	708
21854016	21854016
349684	349684
732342	732342
356886	356886
43591635	43591573
86	86
1477	1477
0	0
599441	599441
843189	843189
427367	427367
827135	827134
978500	978500
0	0
2193591662	2193590753
1892836813	1892836715
0	0
0	0
0	0
23350673	23350658
3844494372	3844487299
