4256084	4256084
5065018	5065018
6064830	6064830
17860735	17860732
136127	136127
0	0
9407205	9407205
10811400	10811400
4020681	4020680
1919601	1919601
1475822	1475821
40731345	40731285
145955	145955
0	0
15269576	15269544
78859	78859
0	0
2561230888	2561230162
0	0
0	0
0	0
0	0
66188730	66188700
1182242754	1182242089
