32	32
24	24
0	0
0	0
4185748	4185681
66168	66101
7342	7342
19201	19201
27	27
20	20
167591	167591
0	0
11791	11791
7431	7431
34235	34235
51754	51754
18496567	18496561
309609202	309608969
138145036	138144937
1223866685	1223866583
82776055	82775832
83668394	83667560
32468938	32468838
1586428600	1586427520
