0	0
0	0
0	0
2003197	2003195
1949850	1949848
2697881	2697881
12443545	12443545
351814	351814
816588	816588
356886	356886
43293752	43293716
38612	38612
1540702	1540701
0	0
212026	212026
1597123	1597122
416520	416520
577294356	577286936
838982	838982
0	0
2930409537	2930408559
4150753	4150750
0	0
0	0
0	0
33731294	33731273
1558094996	1558094181
